time;I(VBT1);V(+3V0);V(/Green_Signal);V(/Red_Signal);
36.8422;-0.000483855;3;-0.0548577;-0.0585845;
36.8432;-0.000514919;3;-0.0544143;-0.113054;
36.8442;-0.000483644;3;-0.0539605;-0.0585873;
36.8452;-0.000514778;3;-0.0534951;-0.113042;
36.8462;-0.000483507;3;-0.0530169;-0.0585869;
36.8472;-0.000514714;3;-0.0525245;-0.11303;
36.8482;-0.000483454;3;-0.0520161;-0.0585833;
36.8492;-0.000514737;3;-0.0514895;-0.113017;
36.8502;-0.0004835;3;-0.050942;-0.0585763;
36.8512;-0.000514867;3;-0.0503703;-0.113004;
36.8522;-0.000483669;3;-0.04977;-0.0585656;
36.8532;-0.000515135;3;-0.0491351;-0.11299;
36.8542;-0.000484002;3;-0.0484574;-0.0585511;
36.8552;-0.000515595;3;-0.0477251;-0.112976;
36.8562;-0.000484579;3;-0.0469192;-0.0585325;
36.8572;-0.000516375;3;-0.046007;-0.112962;
36.8582;-0.000485621;3;-0.0449209;-0.0585095;
36.8592;-0.000517947;3;-0.0434616;-0.112947;
36.8593;-0.000502363;3;-0.0432226;-0.098128;
36.8595;-0.000502715;3;-0.0427548;-0.0981193;
36.8597;-0.000503177;3;-0.0421599;-0.0981249;
36.8598;-0.000503256;3;-0.0420649;-0.0981194;
36.8598;-0.000503433;3;-0.0418511;-0.098119;
36.8599;-0.000504015;3;-0.0411728;-0.0981182;
36.8599;-0.000504184;3;-0.0409827;-0.0981181;
36.8599;-0.000504231;3;-0.04093;-0.0981181;
36.86;-0.000504337;3;-0.0408111;-0.098118;
36.86;-0.000504693;3;-0.0404183;-0.0981179;
36.86;-0.000504848;3;-0.0402478;-0.0981179;
36.86;-0.000505329;3;-0.0397245;-0.0981178;
36.86;-0.000505543;3;-0.0394932;-0.0981178;
36.86;-0.000506172;3;-0.0388167;-0.0981178;
36.86;-0.000506431;3;-0.0385387;-0.0981178;
36.86;-0.000507121;3;-0.0378031;-0.0981177;
36.86;-0.000507373;3;-0.0375363;-0.0981177;
36.86;-0.000507976;3;-0.0368988;-0.0981177;
36.86;-0.000510638;3;-0.0341191;-0.0981177;
36.86;-0.000512093;3;-0.0326212;-0.0981177;
36.86;-0.000517456;3;-0.0272033;-0.0981177;
36.86;-0.000676185;3;0.256111;-0.0981177;
36.86;-0.000692092;3;0.740538;-0.0981177;
36.86;-0.000666708;3;0.907702;-0.0981177;
36.86;0.00323577;3;0.974737;-0.0981177;
36.86;0.00256664;3;0.977398;-0.0981177;
36.86;0.0032807;3;0.977029;-0.0981177;
36.86;0.00256057;3;0.977067;-0.0981177;
36.86;0.00328089;3;0.977062;-0.0981176;
36.86;0.00256074;3;0.977058;-0.0981176;
36.86;0.00328076;3;0.977064;-0.0981176;
36.86;0.00256081;3;0.977057;-0.0981175;
36.86;0.00328071;3;0.977064;-0.0981174;
36.8601;0.00256084;3;0.977057;-0.0981172;
36.8601;0.00328071;3;0.977064;-0.0981168;
36.8602;0.00256086;3;0.977057;-0.0981159;
36.8605;0.00328073;3;0.977065;-0.0981141;
36.861;0.00256092;3;0.977057;-0.0981104;
36.8619;0.00328085;3;0.977065;-0.098103;
36.8629;0.00256109;3;0.977058;-0.0980949;
36.8639;0.00328103;3;0.977066;-0.0980864;
36.8649;0.00256127;3;0.977059;-0.0980777;
36.8659;0.00328121;3;0.977068;-0.0980687;
36.8669;0.00256147;3;0.97706;-0.0980594;
36.8679;0.00328142;3;0.977069;-0.0980497;
36.8689;0.00256168;3;0.977061;-0.0980397;
36.8699;0.00328163;3;0.97707;-0.0980294;
36.8709;0.0025619;3;0.977062;-0.0980187;
36.8719;0.00328186;3;0.977071;-0.0980077;
36.8729;0.00256214;3;0.977063;-0.0979963;
36.8739;0.00328211;3;0.977072;-0.0979845;
36.8749;0.00256239;3;0.977064;-0.0979723;
36.8759;0.00328237;3;0.977072;-0.0979597;
36.8769;0.00256266;3;0.977065;-0.0979467;
36.8779;0.00328265;3;0.977073;-0.0979333;
36.8789;0.00256295;3;0.977066;-0.0979195;
36.8799;0.00328294;3;0.977074;-0.0979052;
36.8809;0.00256326;3;0.977067;-0.0978904;
36.8819;0.00328326;3;0.977075;-0.0978752;
36.8829;0.00256359;3;0.977068;-0.0978595;
36.8839;0.0032836;3;0.977076;-0.0978433;
36.8849;0.00256394;3;0.977069;-0.0978267;
36.8859;0.00328395;3;0.977077;-0.0978095;
36.8869;0.0025643;3;0.977069;-0.0977918;
36.8879;0.00328433;3;0.977078;-0.0977735;
36.8889;0.00256469;3;0.97707;-0.0977547;
36.8899;0.00328473;3;0.977079;-0.0977353;
36.8909;0.00256511;3;0.977071;-0.0977153;
36.8919;0.00328516;3;0.97708;-0.0976948;
36.8929;0.00256555;3;0.977072;-0.0976737;
36.8939;0.00328561;3;0.977081;-0.0976519;
36.8949;0.00256601;3;0.977073;-0.0976295;
36.8959;0.00328609;3;0.977082;-0.0976064;
36.8969;0.0025665;3;0.977074;-0.0975827;
36.8979;0.00328659;3;0.977083;-0.0975583;
36.8989;0.00256702;3;0.977075;-0.0975333;
36.8999;0.00328712;3;0.977083;-0.0975075;
36.9009;0.00256757;3;0.977076;-0.097481;
36.9019;0.00328768;3;0.977084;-0.0974538;
36.9029;0.00256814;3;0.977076;-0.0974258;
36.9039;0.00328827;3;0.977085;-0.097397;
36.9049;0.00256875;3;0.977077;-0.0973675;
36.9059;0.00328889;3;0.977086;-0.0973372;
36.9069;0.00256939;3;0.977078;-0.0973061;
36.9079;0.00328955;3;0.977087;-0.0972741;
36.9089;0.00257006;3;0.977079;-0.0972413;
36.9099;0.00329024;3;0.977088;-0.0972076;
36.9109;0.00257077;3;0.97708;-0.0971731;
36.9119;0.00329096;3;0.977089;-0.0971377;
36.9129;0.00257151;3;0.977081;-0.0971013;
36.9139;0.00329172;3;0.977089;-0.0970641;
36.9149;0.00257229;3;0.977081;-0.0970259;
36.9159;0.00329251;3;0.97709;-0.0969867;
36.9169;0.0025731;3;0.977082;-0.0969466;
36.9179;0.00329334;3;0.977091;-0.0969055;
36.9189;0.00257395;3;0.977083;-0.0968633;
36.9199;0.00329421;3;0.977092;-0.0968202;
36.9209;0.00257484;3;0.977084;-0.096776;
36.9219;0.00329512;3;0.977093;-0.0967307;
36.9229;0.00257578;3;0.977085;-0.0966844;
36.9239;0.00329607;3;0.977093;-0.0966369;
36.9249;0.00257675;3;0.977085;-0.0965884;
36.9259;0.00329706;3;0.977094;-0.0965387;
36.9269;0.00257776;3;0.977086;-0.0964879;
36.9279;0.0032981;3;0.977095;-0.0964359;
36.9289;0.00257881;3;0.977087;-0.0963828;
36.9299;0.00329917;3;0.977096;-0.0963284;
36.9309;0.00257991;3;0.977088;-0.0962729;
36.9319;0.00330029;3;0.977096;-0.0962161;
36.9329;0.00258105;3;0.977088;-0.0961581;
36.9339;0.00330145;3;0.977097;-0.0960988;
36.9349;0.00258224;3;0.977089;-0.0960382;
36.9359;0.00330266;3;0.977098;-0.0959763;
36.9369;0.00258347;3;0.97709;-0.0959132;
36.9379;0.00330391;3;0.977099;-0.0958487;
36.9389;0.00258474;3;0.977091;-0.0957828;
36.9399;0.0033052;3;0.977099;-0.0957156;
36.9409;0.00258605;3;0.977091;-0.0956471;
36.9419;0.00330654;3;0.9771;-0.0955771;
36.9429;0.00258741;3;0.977092;-0.0955058;
36.9439;0.00330792;3;0.977101;-0.095433;
36.9449;0.00258882;3;0.977093;-0.0953588;
36.9459;0.00330934;3;0.977102;-0.0952831;
36.9469;0.00259026;3;0.977093;-0.095206;
36.9479;0.00331081;3;0.977102;-0.0951274;
36.9489;0.00259175;3;0.977094;-0.0950474;
36.9499;0.00331232;3;0.977103;-0.0949658;
36.9509;0.00259328;3;0.977095;-0.0948827;
36.9519;0.00331387;3;0.977104;-0.0947981;
36.9529;0.00259485;3;0.977096;-0.0947119;
36.9539;0.00331545;3;0.977104;-0.0946242;
36.9549;0.00259646;3;0.977096;-0.0945349;
36.9559;0.00331708;3;0.977105;-0.094444;
36.9569;0.00259811;3;0.977097;-0.0943516;
36.9579;0.00331874;3;0.977106;-0.0942576;
36.9589;0.00259979;3;0.977098;-0.0941619;
36.9599;0.00332044;3;0.977106;-0.0940647;
36.9609;0.0026015;3;0.977098;-0.0939658;
36.9619;0.00332217;3;0.977107;-0.0938653;
36.9629;0.00260324;3;0.977099;-0.0937631;
36.9639;0.00332392;3;0.977108;-0.0936593;
36.9649;0.00260501;3;0.977099;-0.0935538;
36.9659;0.0033257;3;0.977108;-0.0934466;
36.9669;0.0026068;3;0.9771;-0.0933378;
36.9679;0.00332751;3;0.977109;-0.0932273;
36.9689;0.00260861;3;0.977101;-0.0931151;
36.9699;0.00332932;3;0.97711;-0.0930012;
36.9709;0.00261043;3;0.977101;-0.0928856;
36.9719;0.00333115;3;0.97711;-0.0927684;
36.9729;0.00261226;3;0.977102;-0.0926494;
36.9739;0.00333298;3;0.977111;-0.0925287;
36.9749;0.00261409;3;0.977103;-0.0924062;
36.9759;0.00333481;3;0.977111;-0.0922821;
36.9769;0.00261592;3;0.977103;-0.0921563;
36.9779;0.00333663;3;0.977112;-0.0920287;
36.9789;0.00261773;3;0.977104;-0.0918994;
36.9799;0.00333843;3;0.977113;-0.0917684;
36.9809;0.00261951;3;0.977104;-0.0916356;
36.9819;0.0033402;3;0.977113;-0.0915012;
36.9829;0.00262127;3;0.977105;-0.091365;
36.9839;0.00334194;3;0.977114;-0.0912271;
36.9849;0.00262297;3;0.977106;-0.0910875;
36.9859;0.00334362;3;0.977114;-0.0909461;
36.9869;0.00262462;3;0.977106;-0.0908031;
36.9879;0.00334524;3;0.977115;-0.0906583;
36.9889;0.0026262;3;0.977107;-0.0905118;
36.9899;0.00334678;3;0.977116;-0.0903636;
36.9909;0.00262769;3;0.977107;-0.0902137;
36.9919;0.00334822;3;0.977116;-0.0900622;
36.9929;0.00262907;3;0.977108;-0.0899089;
36.9939;0.00334955;3;0.977117;-0.0897539;
36.9949;0.00263033;3;0.977108;-0.0895973;
36.9959;0.00335074;3;0.977117;-0.089439;
36.9969;0.00263144;3;0.977109;-0.089279;
36.9979;0.00335178;3;0.977118;-0.0891174;
36.9989;0.00263237;3;0.977109;-0.0889541;
36.9999;0.00335262;3;0.977118;-0.0887892;
37.0009;0.0026331;3;0.97711;-0.0886226;
37.0019;0.00335325;3;0.977119;-0.0884544;
37.0029;0.0026336;3;0.97711;-0.0882846;
37.0039;0.00335364;3;0.977119;-0.0881132;
37.0049;0.00263383;3;0.977111;-0.0879402;
37.0059;0.00335374;3;0.97712;-0.0877656;
37.0069;0.00263376;3;0.977112;-0.0875895;
37.0079;0.00335351;3;0.97712;-0.0874117;
37.0089;0.00263334;3;0.977112;-0.0872325;
37.0099;0.00335292;3;0.977121;-0.0870516;
37.0109;0.00263252;3;0.977112;-0.0868693;
37.0119;0.00335191;3;0.977121;-0.0866854;
37.0129;0.00263125;3;0.977113;-0.0865;
37.0139;0.00335043;3;0.977122;-0.0863131;
37.0149;0.00262948;3;0.977113;-0.0861247;
37.0159;0.00334841;3;0.977122;-0.0859348;
37.0169;0.00262715;3;0.977114;-0.0857435;
37.0179;0.0033458;3;0.977123;-0.0855507;
37.0189;0.00262417;3;0.977114;-0.0853565;
37.0199;0.00334252;3;0.977123;-0.0851609;
37.0209;0.00262047;3;0.977115;-0.0849639;
37.0219;0.00333848;3;0.977124;-0.0847654;
37.0229;0.00261598;3;0.977115;-0.0845656;
37.0239;0.0033336;3;0.977124;-0.0843644;
37.0249;0.00261059;3;0.977116;-0.0841618;
37.0259;0.00332778;3;0.977125;-0.0839579;
37.0269;0.0026042;3;0.977116;-0.0837527;
37.0279;0.00332092;3;0.977125;-0.0835461;
37.0289;0.0025967;3;0.977116;-0.0833383;
37.0299;0.00331291;3;0.977125;-0.0831291;
37.0309;0.00258798;3;0.977117;-0.0829187;
37.0319;0.00330361;3;0.977126;-0.082707;
37.0329;0.0025779;3;0.977117;-0.082494;
37.0339;0.00329288;3;0.977126;-0.0822798;
37.0349;0.00256631;3;0.977117;-0.0820644;
37.0359;0.00328059;3;0.977126;-0.0818477;
37.0369;0.00255306;3;0.977117;-0.0816298;
37.0379;0.00326658;3;0.977127;-0.0814108;
37.0389;0.00253799;3;0.977118;-0.0811905;
37.0399;0.00325066;3;0.977127;-0.0809691;
37.0409;0.00252092;3;0.977118;-0.0807465;
37.0419;0.00323267;3;0.977127;-0.0805228;
37.0429;0.00250166;3;0.977118;-0.0802979;
37.0439;0.00321241;3;0.977127;-0.0800719;
37.0449;0.00248001;3;0.977118;-0.0798448;
37.0459;0.00318966;3;0.977128;-0.0796166;
37.0469;0.00245575;3;0.977118;-0.0793873;
37.0479;0.00316421;3;0.977128;-0.0791569;
37.0489;0.00242866;3;0.977118;-0.0789254;
37.0499;0.00313584;3;0.977128;-0.0786929;
37.0509;0.00239851;3;0.977118;-0.0784593;
37.0519;0.00310431;3;0.977128;-0.0782246;
37.0529;0.00236505;3;0.977118;-0.0779889;
37.0539;0.00306936;3;0.977128;-0.0777522;
37.0549;0.00232803;3;0.977118;-0.0775144;
37.0559;0.00303075;3;0.977128;-0.0772756;
37.0569;0.00228719;3;0.977118;-0.0770358;
37.0579;0.00298822;3;0.977128;-0.0767949;
37.0589;0.00224228;3;0.977118;-0.0765531;
37.0599;0.00294151;3;0.977128;-0.0763102;
37.0609;0.00219303;3;0.977118;-0.0760664;
37.0619;0.00289036;3;0.977128;-0.0758215;
37.0629;0.00213918;3;0.977117;-0.0755757;
37.0639;0.00283451;3;0.977128;-0.0753289;
37.0649;0.0020805;3;0.977117;-0.075081;
37.0659;0.00277373;3;0.977127;-0.0748322;
37.0669;0.00201673;3;0.977116;-0.0745825;
37.0679;0.00270777;3;0.977127;-0.0743317;
37.0689;0.00194765;3;0.977115;-0.0740799;
37.0699;0.00263643;3;0.977126;-0.0738272;
37.0709;0.00187307;3;0.977115;-0.0735734;
37.0719;0.00255953;3;0.977126;-0.0733187;
37.0729;0.00179282;3;0.977114;-0.0730629;
37.0739;0.00247689;3;0.977125;-0.0728062;
37.0749;0.00170674;3;0.977113;-0.0725485;
37.0759;0.00238838;3;0.977124;-0.0722897;
37.0769;0.00161474;3;0.977111;-0.07203;
37.0779;0.00229395;3;0.977123;-0.0717692;
37.0789;0.00151676;3;0.97711;-0.0715073;
37.0799;0.00219354;3;0.977122;-0.0712445;
37.0809;0.00141279;3;0.977108;-0.0709805;
37.0819;0.00208716;3;0.977121;-0.0707156;
37.0829;0.00130287;3;0.977106;-0.0704495;
37.0839;0.00197489;3;0.977119;-0.0701823;
37.0849;0.00118711;3;0.977104;-0.0699141;
37.0859;0.00185685;3;0.977118;-0.0696447;
37.0869;0.00106565;3;0.977101;-0.0693742;
37.0879;0.00173323;3;0.977116;-0.0691025;
37.0889;0.000938737;3;0.977098;-0.0688296;
37.0899;0.00160429;3;0.977114;-0.0685556;
37.0909;0.000806653;3;0.977094;-0.0682803;
37.0919;0.00147033;3;0.977112;-0.0680038;
37.0929;0.00066974;3;0.97709;-0.067726;
37.0939;0.0013317;3;0.977109;-0.067447;
37.0949;0.000528398;3;0.977085;-0.0671666;
37.0959;0.00118888;3;0.977106;-0.0668848;
37.0969;0.000383085;3;0.97708;-0.0666016;
37.0979;0.00104232;3;0.977103;-0.0663171;
37.0989;0.0002343;3;0.977073;-0.066031;
37.0999;0.000892532;3;0.977099;-0.0657435;
37.1009;8.25443e-05;3;0.977063;-0.0654544;
37.1019;0.00074011;3;0.977095;-0.0651637;
37.1029;-7.16011e-05;3;0.977051;-0.0648714;
37.1039;0.000585613;3;0.97709;-0.0645774;
37.1049;-0.000227633;3;0.977034;-0.0642816;
37.1059;0.000429673;3;0.977085;-0.0639841;
37.1069;-0.000385469;3;0.976996;-0.0636846;
37.1079;0.000272901;3;0.977078;-0.0633833;
37.108;-0.000104808;3;0.97705;-0.0633455;
37.1083;-0.000124437;3;0.977049;-0.0632698;
37.1088;-0.000163849;3;0.977044;-0.063118;
37.1093;-0.000208056;3;0.977038;-0.0629469;
37.1103;-0.00028686;3;0.977026;-0.0626405;
37.1113;-0.000365681;3;0.977008;-0.062332;
37.1123;-0.000445022;3;0.97697;-0.0620212;
37.1125;-0.000455052;3;0.976962;-0.0619822;
37.1127;-0.000475501;3;0.976934;-0.061904;
37.1128;-0.00048078;3;0.976923;-0.0618845;
37.1129;-0.000492714;3;0.976862;-0.0618453;
37.1129;-0.00049325;3;0.976856;-0.0618441;
37.1129;-0.000493394;3;0.976853;-0.0618438;
37.1129;-0.000493711;3;0.976849;-0.0618432;
37.1129;-0.000494673;3;0.976828;-0.061842;
37.1129;-0.000494883;3;0.976822;-0.0618418;
37.1129;-0.000495426;3;0.976798;-0.0618414;
37.1129;-0.000495449;3;0.976797;-0.0618414;
37.1129;-0.000495494;3;0.976794;-0.0618414;
37.1129;-0.000495589;3;0.976787;-0.0618413;
37.1129;-0.000495783;3;0.976767;-0.0618412;
37.1129;-0.000496043;3;0.976688;-0.061841;
37.1129;-0.000496085;3;0.976414;-0.0618408;
37.1129;-0.000496102;3;0.975027;-0.0618406;
37.1129;-0.000496167;3;0.967222;-0.0618403;
37.1129;-0.000496252;3;0.919987;-0.06184;
37.1129;-0.00049637;3;0.773783;-0.0618397;
37.1129;-0.000497594;3;0.374373;-0.0618395;
37.1129;-0.000123254;3;0.152858;-0.0618394;
37.1129;-0.000725213;3;0.0533585;-0.0618393;
37.1129;-0.000271945;3;-0.024977;-0.0618393;
37.1129;-0.000720337;3;-0.0683914;-0.0618392;
37.1129;-0.000275897;3;-0.0998796;-0.0618392;
37.1129;-0.000715541;3;-0.0947213;-0.0618392;
37.1129;-0.000279638;3;-0.101976;-0.0618391;
37.1129;-0.000711483;3;-0.0945199;-0.0618391;
37.1129;-0.000283194;3;-0.101824;-0.061839;
37.1129;-0.000708713;3;-0.0946877;-0.061839;
37.1129;-0.000285477;3;-0.101681;-0.0618389;
37.1129;-0.000707074;3;-0.0947908;-0.0618388;
37.1129;-0.000286579;3;-0.101611;-0.0618386;
37.1129;-0.000706386;3;-0.0948339;-0.0618383;
37.1129;-0.000286956;3;-0.101588;-0.0618377;
37.1129;-0.000706193;3;-0.0948458;-0.0618366;
37.1129;-0.000287047;3;-0.101582;-0.0618343;
37.113;-0.000706138;3;-0.0948488;-0.0618297;
37.113;-0.000287056;3;-0.10158;-0.0618205;
37.113;-0.000706095;3;-0.0948496;-0.061802;
37.1132;-0.000287;3;-0.10158;-0.0617651;
37.1134;-0.000705968;3;-0.0948501;-0.0616911;
37.1139;-0.000286757;3;-0.101581;-0.0615427;
37.1148;-0.000705489;3;-0.0948511;-0.0612443;
37.1158;-0.000286115;3;-0.101582;-0.0609248;
37.1168;-0.000704848;3;-0.0948525;-0.0606026;
37.1178;-0.000285498;3;-0.101583;-0.0602774;
37.1188;-0.000704253;3;-0.0948539;-0.0599493;
37.1198;-0.000284927;3;-0.101584;-0.059618;
37.1208;-0.000703704;3;-0.0948552;-0.0592833;
37.1218;-0.000284403;3;-0.101586;-0.0589451;
37.1228;-0.000703204;3;-0.0948566;-0.0586033;
37.1238;-0.000283927;3;-0.101587;-0.0582575;
37.1248;-0.000702752;3;-0.0948579;-0.0579076;
37.1258;-0.000283502;3;-0.101588;-0.0575533;
37.1268;-0.000702351;3;-0.0948593;-0.0571943;
37.1278;-0.000283129;3;-0.10159;-0.0568303;
37.1288;-0.000702004;3;-0.0948606;-0.0564611;
37.1298;-0.00028281;3;-0.101591;-0.0560862;
37.1308;-0.000701713;3;-0.0948619;-0.0557051;
37.1318;-0.000282549;3;-0.101592;-0.0553175;
37.1328;-0.000701481;3;-0.0948632;-0.0549228;
37.1338;-0.000282349;3;-0.101593;-0.0545205;
37.1348;-0.000701314;3;-0.0948645;-0.0541097;
37.1358;-0.000282217;3;-0.101595;-0.0536898;
37.1368;-0.000701217;3;-0.0948658;-0.0532598;
37.1378;-0.000282159;3;-0.101596;-0.0528187;
37.1388;-0.000701198;3;-0.0948671;-0.0523652;
37.1398;-0.000282186;3;-0.101597;-0.0518978;
37.1408;-0.000701271;3;-0.0948683;-0.0514146;
37.1418;-0.00028231;3;-0.101598;-0.0509136;
37.1428;-0.000701451;3;-0.0948696;-0.0503917;
37.1438;-0.000282554;3;-0.101599;-0.0498454;
37.1448;-0.000701766;3;-0.0948708;-0.0492699;
37.1458;-0.000282955;3;-0.101601;-0.0486587;
37.1468;-0.000702266;3;-0.094872;-0.0480025;
37.1478;-0.00028358;3;-0.101602;-0.047287;
37.1488;-0.000703053;3;-0.0948732;-0.0464886;
37.1498;-0.000284601;3;-0.101603;-0.0455626;
37.1508;-0.000704462;3;-0.0948744;-0.0443994;
37.1518;-0.000287076;3;-0.101604;-0.0424344;
37.1519;-0.000497192;3;-0.0982396;-0.0417925;
37.152;-0.000497473;3;-0.0982396;-0.0415014;
37.152;-0.00049756;3;-0.0982396;-0.041411;
37.152;-0.000497798;3;-0.0982396;-0.0411679;
37.152;-0.000497887;3;-0.0982396;-0.0410772;
37.152;-0.000498113;3;-0.0982396;-0.0408484;
37.152;-0.000498191;3;-0.0982396;-0.0407695;
37.152;-0.000498375;3;-0.0982396;-0.0405846;
37.152;-0.000499156;3;-0.0982396;-0.0398058;
37.152;-0.000499586;3;-0.0982396;-0.0393804;
37.152;-0.000501446;3;-0.0982397;-0.0375626;
37.152;-0.000502642;3;-0.0982397;-0.036411;
37.152;-0.000502982;3;-0.0982397;-0.0360854;
37.152;-0.000503766;3;-0.0982397;-0.0353398;
37.152;-0.000506386;3;-0.0982397;-0.0328803;
37.152;-0.00050747;3;-0.0982397;-0.0318767;
37.152;-0.000510312;3;-0.0982397;-0.0292771;
37.152;-0.000511326;3;-0.0982397;-0.0283604;
37.152;-0.000513714;3;-0.0982397;-0.0262197;
37.152;-0.000522507;3;-0.0982397;-0.0185269;
37.152;-0.000556347;3;-0.0982397;0.0099202;
37.152;-0.000673372;3;-0.0982397;0.185771;
37.152;-0.000680117;3;-0.0982397;0.419885;
37.152;-0.000712071;3;-0.0982397;0.691771;
37.152;-0.000651206;3;-0.0982397;0.787138;
37.152;-0.000711806;3;-0.0982397;0.861431;
37.152;-0.000651223;3;-0.0982397;0.953339;
37.152;0.00532474;3;-0.0982397;0.976141;
37.152;0.000497432;3;-0.0982397;0.976983;
37.152;0.00533666;3;-0.0982397;0.977089;
37.152;0.000503782;3;-0.0982397;0.976993;
37.152;0.00533188;3;-0.0982397;0.977087;
37.152;0.000506162;3;-0.0982397;0.976993;
37.152;0.00533069;3;-0.0982397;0.977087;
37.152;0.000506757;3;-0.0982397;0.976993;
37.1521;0.00533039;3;-0.0982397;0.977087;
37.1521;0.000506906;3;-0.0982397;0.976993;
37.1522;0.00533032;3;-0.0982398;0.977087;
37.1524;0.000506943;3;-0.0982399;0.976994;
37.1528;0.0053303;3;-0.0982401;0.977087;
37.1536;0.000506953;3;-0.0982406;0.976994;
37.1546;0.00533029;3;-0.0982411;0.977088;
37.1556;0.000506958;3;-0.0982417;0.976996;
37.1566;0.00533029;3;-0.0982423;0.977089;
37.1576;0.000506963;3;-0.0982429;0.976997;
37.1586;0.00533028;3;-0.0982434;0.97709;
37.1596;0.000506967;3;-0.098244;0.976998;
37.1606;0.00533028;3;-0.0982445;0.977091;
37.1616;0.000506972;3;-0.0982451;0.976999;
37.1626;0.00533027;3;-0.0982457;0.977092;
37.1636;0.000506977;3;-0.0982462;0.977;
37.1646;0.00533027;3;-0.0982468;0.977093;
37.1656;0.000506982;3;-0.0982473;0.977001;
37.1666;0.00533026;3;-0.0982478;0.977094;
37.1676;0.000506987;3;-0.0982484;0.977002;
37.1686;0.00533026;3;-0.0982489;0.977095;
37.1696;0.000506992;3;-0.0982495;0.977003;
37.1706;0.00533025;3;-0.09825;0.977096;
37.1716;0.000506997;3;-0.0982505;0.977004;
37.1726;0.00533025;3;-0.0982511;0.977097;
37.1736;0.000507001;3;-0.0982516;0.977005;
37.1746;0.00533024;3;-0.0982521;0.977098;
37.1756;0.000507006;3;-0.0982526;0.977006;
37.1766;0.00533024;3;-0.0982532;0.977099;
37.1776;0.000507011;3;-0.0982537;0.977006;
37.1786;0.00533023;3;-0.0982542;0.9771;
37.1796;0.000507016;3;-0.0982547;0.977007;
37.1806;0.00533023;3;-0.0982552;0.977101;
37.1816;0.000507021;3;-0.0982557;0.977008;
37.1826;0.00533022;3;-0.0982562;0.977102;
37.1836;0.000507026;3;-0.0982567;0.977009;
37.1846;0.00533022;3;-0.0982572;0.977103;
37.1856;0.000507031;3;-0.0982577;0.97701;
37.1866;0.00533021;3;-0.0982582;0.977104;
37.1876;0.000507036;3;-0.0982587;0.977011;
37.1886;0.00533021;3;-0.0982592;0.977104;
37.1896;0.00050704;3;-0.0982597;0.977012;
37.1906;0.0053302;3;-0.0982602;0.977105;
37.1916;0.000507045;3;-0.0982607;0.977013;
37.1926;0.0053302;3;-0.0982611;0.977106;
37.1936;0.00050705;3;-0.0982616;0.977014;
37.1946;0.00533019;3;-0.0982621;0.977107;
37.1956;0.000507055;3;-0.0982626;0.977014;
37.1966;0.00533019;3;-0.0982631;0.977108;
37.1976;0.00050706;3;-0.0982635;0.977015;
37.1986;0.00533018;3;-0.098264;0.977109;
37.1996;0.000507065;3;-0.0982645;0.977016;
37.2006;0.00533018;3;-0.0982649;0.97711;
37.2016;0.00050707;3;-0.0982654;0.977017;
37.2026;0.00533017;3;-0.0982658;0.97711;
37.2036;0.000507074;3;-0.0982663;0.977018;
37.2046;0.00533017;3;-0.0982668;0.977111;
37.2056;0.000507079;3;-0.0982672;0.977019;
37.2066;0.00533016;3;-0.0982677;0.977112;
37.2076;0.000507084;3;-0.0982681;0.977019;
37.2086;0.00533016;3;-0.0982685;0.977113;
37.2096;0.000507089;3;-0.098269;0.97702;
37.2106;0.00533015;3;-0.0982694;0.977114;
37.2116;0.000507094;3;-0.0982699;0.977021;
37.2126;0.00533015;3;-0.0982703;0.977114;
37.2136;0.000507098;3;-0.0982707;0.977022;
37.2146;0.00533014;3;-0.0982712;0.977115;
37.2156;0.000507103;3;-0.0982716;0.977023;
37.2166;0.00533014;3;-0.098272;0.977116;
37.2176;0.000507108;3;-0.0982724;0.977023;
37.2186;0.00533013;3;-0.0982729;0.977117;
37.2196;0.000507112;3;-0.0982733;0.977024;
37.2206;0.00533013;3;-0.0982737;0.977118;
37.2216;0.000507117;3;-0.0982741;0.977025;
37.2226;0.00533012;3;-0.0982745;0.977118;
37.2236;0.000507121;3;-0.0982749;0.977026;
37.2246;0.00533012;3;-0.0982753;0.977119;
37.2256;0.000507126;3;-0.0982757;0.977026;
37.2266;0.00533011;3;-0.0982761;0.97712;
37.2276;0.00050713;3;-0.0982765;0.977027;
37.2286;0.00533011;3;-0.0982769;0.977121;
37.2296;0.000507134;3;-0.0982773;0.977028;
37.2306;0.0053301;3;-0.0982777;0.977121;
37.2316;0.000507138;3;-0.0982781;0.977029;
37.2326;0.0053301;3;-0.0982784;0.977122;
37.2336;0.000507141;3;-0.0982788;0.977029;
37.2346;0.00533009;3;-0.0982792;0.977123;
37.2356;0.000507145;3;-0.0982795;0.97703;
37.2366;0.00533008;3;-0.0982799;0.977123;
37.2376;0.000507148;3;-0.0982803;0.977031;
37.2386;0.00533008;3;-0.0982806;0.977124;
37.2396;0.00050715;3;-0.098281;0.977031;
37.2406;0.00533007;3;-0.0982813;0.977125;
37.2416;0.000507152;3;-0.0982817;0.977032;
37.2426;0.00533006;3;-0.098282;0.977126;
37.2436;0.000507154;3;-0.0982823;0.977033;
37.2446;0.00533005;3;-0.0982827;0.977126;
37.2456;0.000507155;3;-0.098283;0.977034;
37.2466;0.00533004;3;-0.0982833;0.977127;
37.2476;0.000507155;3;-0.0982836;0.977034;
